concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
PENICILLIN | 13968-3,2000025015,mimiciv_micro_antibiotic,Measurement,Lab Test,,PENICILLIN,1970-01-01,2099-12-31,,3006884,Maps to,Mapped from,1970-01-01,2099-12-31,
TOBRAMYCIN | 509-0,2000025016,mimiciv_micro_antibiotic,Measurement,Lab Test,,TOBRAMYCIN,1970-01-01,2099-12-31,,3022094,Maps to,Mapped from,1970-01-01,2099-12-31,
NITROFURANTOIN | 364-0,2000025017,mimiciv_micro_antibiotic,Measurement,Lab Test,,NITROFURANTOIN,1970-01-01,2099-12-31,,3038047,Maps to,Mapped from,1970-01-01,2099-12-31,
MEROPENEM | 6653-0,2000025018,mimiciv_micro_antibiotic,Measurement,Lab Test,,MEROPENEM,1970-01-01,2099-12-31,,3006122,Maps to,Mapped from,1970-01-01,2099-12-31,
CIPROFLOXACIN | 186-7,2000025019,mimiciv_micro_antibiotic,Measurement,Lab Test,,CIPROFLOXACIN,1970-01-01,2099-12-31,,3020153,Maps to,Mapped from,1970-01-01,2099-12-31,
OXACILLIN | 384-8,2000025020,mimiciv_micro_antibiotic,Measurement,Lab Test,,OXACILLIN,1970-01-01,2099-12-31,,3003906,Maps to,Mapped from,1970-01-01,2099-12-31,
ERYTHROMYCIN | 234-5,2000025021,mimiciv_micro_antibiotic,Measurement,Lab Test,,ERYTHROMYCIN,1970-01-01,2099-12-31,,3008308,Maps to,Mapped from,1970-01-01,2099-12-31,
TRIMETHOPRIM/SULFA | 517-3,2000025022,mimiciv_micro_antibiotic,Measurement,Lab Test,,TRIMETHOPRIM/SULFA,1970-01-01,2099-12-31,,3012222,Maps to,Mapped from,1970-01-01,2099-12-31,
GENTAMICIN | 268-3,2000025023,mimiciv_micro_antibiotic,Measurement,Lab Test,,GENTAMICIN,1970-01-01,2099-12-31,,3003105,Maps to,Mapped from,1970-01-01,2099-12-31,
CEFTAZIDIME | 134-7,2000025024,mimiciv_micro_antibiotic,Measurement,Lab Test,,CEFTAZIDIME,1970-01-01,2099-12-31,,3038086,Maps to,Mapped from,1970-01-01,2099-12-31,
CEFEPIME | 8272-7,2000025025,mimiciv_micro_antibiotic,Measurement,Lab Test,,CEFEPIME,1970-01-01,2099-12-31,,3009314,Maps to,Mapped from,1970-01-01,2099-12-31,
LEVOFLOXACIN | 21367-8,2000025026,mimiciv_micro_antibiotic,Measurement,Lab Test,,LEVOFLOXACIN,1970-01-01,2099-12-31,,3015862,Maps to,Mapped from,1970-01-01,2099-12-31,
TETRACYCLINE | 497-8,2000025027,mimiciv_micro_antibiotic,Measurement,Lab Test,,TETRACYCLINE,1970-01-01,2099-12-31,,3002850,Maps to,Mapped from,1970-01-01,2099-12-31,
CEFTRIAXONE | 142-0,2000025028,mimiciv_micro_antibiotic,Measurement,Lab Test,,CEFTRIAXONE,1970-01-01,2099-12-31,,3022747,Maps to,Mapped from,1970-01-01,2099-12-31,
AMIKACIN | 13-3,2000025029,mimiciv_micro_antibiotic,Measurement,Lab Test,,AMIKACIN,1970-01-01,2099-12-31,,3001950,Maps to,Mapped from,1970-01-01,2099-12-31,
VANCOMYCIN | 525-6,2000025030,mimiciv_micro_antibiotic,Measurement,Lab Test,,VANCOMYCIN,1970-01-01,2099-12-31,,3008504,Maps to,Mapped from,1970-01-01,2099-12-31,
Sensitive,2000025991,mimiciv_micro_resistance,Meas Value,Answer,,S,1970-01-01,2099-12-31,,45884178,Maps to,Mapped from,1970-01-01,2099-12-31,
Resistant,2000025992,mimiciv_micro_resistance,Meas Value,Answer,,R,1970-01-01,2099-12-31,,45878594,Maps to,Mapped from,1970-01-01,2099-12-31,
Intermediate,2000025993,mimiciv_micro_resistance,Meas Value,Answer,,I,1970-01-01,2099-12-31,,45881795,Maps to,Mapped from,1970-01-01,2099-12-31,
Pending,2000025994,mimiciv_micro_resistance,Meas Value,Answer,,P,1970-01-01,2099-12-31,,1177297,Maps to,Mapped from,1970-01-01,2099-12-31,
