concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Catheter procedure,2000004104,mimiciv_proc_datetimeevents,Procedure,Procedure,,Multi Lumen Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Organ Bank Notified,2000004105,mimiciv_proc_datetimeevents,Procedure,Procedure,,Organ Bank Notified,1970-01-01,2099-12-31,,0,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004106,mimiciv_proc_datetimeevents,Procedure,Procedure,,PA Catheter Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Introduction of catheter into pulmonary artery,2000004107,mimiciv_proc_datetimeevents,Procedure,Procedure,,PA Catheter Change over Wire Date,1970-01-01,2099-12-31,,4305794,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004108,mimiciv_proc_datetimeevents,Procedure,Procedure,,PA Catheter Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Introduction of catheter into pulmonary artery,2000004109,mimiciv_proc_datetimeevents,Procedure,Procedure,,PA Catheter Insertion Date,1970-01-01,2099-12-31,,4305794,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004110,mimiciv_proc_datetimeevents,Procedure,Procedure,,PA Catheter Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004111,mimiciv_proc_datetimeevents,Procedure,Procedure,,Pheresis Catheter Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Open insertion of central venous catheter,2000004112,mimiciv_proc_datetimeevents,Procedure,Procedure,,Pheresis Catheter Change over Wire Date,1970-01-01,2099-12-31,,4141149,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004113,mimiciv_proc_datetimeevents,Procedure,Procedure,,Pheresis Catheter Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Open insertion of central venous catheter,2000004114,mimiciv_proc_datetimeevents,Procedure,Procedure,,Pheresis Catheter Insertion Date,1970-01-01,2099-12-31,,4141149,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004115,mimiciv_proc_datetimeevents,Procedure,Procedure,,Pheresis Catheter Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004116,mimiciv_proc_datetimeevents,Procedure,Procedure,,PICC Line Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump",2000004117,mimiciv_proc_datetimeevents,Procedure,Procedure,,PICC Line Change over Wire Date,1970-01-01,2099-12-31,,45890031,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004118,mimiciv_proc_datetimeevents,Procedure,Procedure,,PICC Line Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump",2000004119,mimiciv_proc_datetimeevents,Procedure,Procedure,,PICC Line Insertion Date,1970-01-01,2099-12-31,,45890031,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004120,mimiciv_proc_datetimeevents,Procedure,Procedure,,PICC Line Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Pregnancy due date,2000004121,mimiciv_proc_datetimeevents,Procedure,Procedure,,Pregnancy due date,1970-01-01,2099-12-31,,0,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004122,mimiciv_proc_datetimeevents,Procedure,Procedure,,Presep Catheter Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Open insertion of central venous catheter,2000004123,mimiciv_proc_datetimeevents,Procedure,Procedure,,Presep Catheter Change over Wire Date,1970-01-01,2099-12-31,,4141149,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004124,mimiciv_proc_datetimeevents,Procedure,Procedure,,Presep Catheter Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Open insertion of central venous catheter,2000004125,mimiciv_proc_datetimeevents,Procedure,Procedure,,Presep Catheter Insertion Date,1970-01-01,2099-12-31,,4141149,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004126,mimiciv_proc_datetimeevents,Procedure,Procedure,,Presep Catheter Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Referral Date,2000004127,mimiciv_proc_datetimeevents,Procedure,Procedure,,Referral Date,1970-01-01,2099-12-31,,0,Maps to,Mapped from,1970-01-01,2099-12-31,
Open insertion of central venous catheter,2000004128,mimiciv_proc_datetimeevents,Procedure,Procedure,,RIC Insertion Date,1970-01-01,2099-12-31,,4141149,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004129,mimiciv_proc_datetimeevents,Procedure,Procedure,,ScvO2 (Presep) Calibrated,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004130,mimiciv_proc_datetimeevents,Procedure,Procedure,,Sheath Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004131,mimiciv_proc_datetimeevents,Procedure,Procedure,,Sheath Change over Wire Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004132,mimiciv_proc_datetimeevents,Procedure,Procedure,,Sheath Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004133,mimiciv_proc_datetimeevents,Procedure,Procedure,,Sheath Insertion Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004134,mimiciv_proc_datetimeevents,Procedure,Procedure,,Sheath Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004135,mimiciv_proc_datetimeevents,Procedure,Procedure,,SvO2 Calibrated,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004136,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tandem Heart Access Line Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
