"concept_name","source_concept_id","source_vocabulary_id","source_domain_id","source_concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason","target_concept_id","relationship_id","reverese_relationship_id","relationship_valid_start_date","relationship_end_date","invalid_reason_cr"
"Special Care Nursery (SCN)",2000001629,"mimiciv_vis_admission_location","Observation","Location",,"Special Care Nursery (SCN)",1970-01-01,2099-12-31,,4150074,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Coronary Care Unit (CCU)",2000001630,"mimiciv_vis_admission_location","Visit","Visit",,"Coronary Care Unit (CCU)",1970-01-01,2099-12-31,,4149943,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Medical/Surgical (Gynecology)",2000001631,"mimiciv_vis_admission_location","Observation","Location",,"Medical/Surgical (Gynecology)",1970-01-01,2099-12-31,,4150072,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Surgery",2000001632,"mimiciv_vis_admission_location","Visit","Visit",,"Surgery",1970-01-01,2099-12-31,,4150080,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Surgery/Vascular/Intermediate",2000001633,"mimiciv_vis_admission_location","Visit","Visit",,"Surgery/Vascular/Intermediate",1970-01-01,2099-12-31,,4150086,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Surgery/Pancreatic/Biliary/Bariatric",2000001634,"mimiciv_vis_admission_location","Visit","Visit",,"Surgery/Pancreatic/Biliary/Bariatric",1970-01-01,2099-12-31,,4148513,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Medicine/Cardiology Intermediate",2000001635,"mimiciv_vis_admission_location","Visit","Visit",,"Medicine/Cardiology Intermediate",1970-01-01,2099-12-31,,4149946,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Cardiology Surgery Intermediate",2000001636,"mimiciv_vis_admission_location","Observation","Location",,"Cardiology Surgery Intermediate",1970-01-01,2099-12-31,,4148511,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Obstetrics Postpartum",2000001637,"mimiciv_vis_admission_location","Observation","Location",,"Obstetrics Postpartum",1970-01-01,2099-12-31,,4148986,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Neuro Intermediate",2000001638,"mimiciv_vis_admission_location","Visit","Visit",,"Neuro Intermediate",1970-01-01,2099-12-31,,4150070,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Thoracic Surgery",2000001639,"mimiciv_vis_admission_location","Visit","Visit",,"Thoracic Surgery",1970-01-01,2099-12-31,,4148989,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Neuro Surgical Intensive Care Unit (Neuro SICU)",2000001640,"mimiciv_vis_admission_location","Visit","Visit",,"Neuro Surgical Intensive Care Unit (Neuro SICU)",1970-01-01,2099-12-31,,4305366,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Cardiology",2000001641,"mimiciv_vis_admission_location","Visit","Visit",,"Cardiology",1970-01-01,2099-12-31,,4149946,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Neuro Stepdown",2000001642,"mimiciv_vis_admission_location","Visit","Visit",,"Neuro Stepdown",1970-01-01,2099-12-31,,4305525,"Maps to","Mapped from",1970-01-01,2099-12-31,
"Obstetrics Antepartum",2000001643,"mimiciv_vis_admission_location","Observation","Location",,"Obstetrics Antepartum",1970-01-01,2099-12-31,,4148986,"Maps to","Mapped from",1970-01-01,2099-12-31,
"ACUTE HOSPITAL",2000001701,"mimiciv_vis_discharge_location","Visit","Visit",,"ACUTE HOSPITAL","1970-01-01","2099-12-31",,38004279,"Maps to","Mapped from","1970-01-01","2099-12-31",
"AGAINST ADVICE",2000001702,"mimiciv_vis_discharge_location","Visit","Visit",,"AGAINST ADVICE","1970-01-01","2099-12-31",,40482021,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ASSISTED LIVING",2000001703,"mimiciv_vis_discharge_location","Visit","Visit",,"ASSISTED LIVING","1970-01-01","2099-12-31",,8615,"Maps to","Mapped from","1970-01-01","2099-12-31",
"CHRONIC/LONG TERM ACUTE CARE",2000001704,"mimiciv_vis_discharge_location","Visit","Visit",,"CHRONIC/LONG TERM ACUTE CARE","1970-01-01","2099-12-31",,38004277,"Maps to","Mapped from","1970-01-01","2099-12-31",
"DIED",2000001705,"mimiciv_vis_discharge_location","Visit","Visit",,"DIED","1970-01-01","2099-12-31",,4216643,"Maps to","Mapped from","1970-01-01","2099-12-31",
"HEALTHCARE FACILITY",2000001706,"mimiciv_vis_discharge_location","Visit","Visit",,"HEALTHCARE FACILITY","1970-01-01","2099-12-31",,8615,"Maps to","Mapped from","1970-01-01","2099-12-31",
"HOME",2000001707,"mimiciv_vis_discharge_location","Visit","Visit",,"HOME","1970-01-01","2099-12-31",,581476,"Maps to","Mapped from","1970-01-01","2099-12-31",
"HOME HEALTH CARE",2000001708,"mimiciv_vis_discharge_location","Visit","Visit",,"HOME HEALTH CARE","1970-01-01","2099-12-31",,581476,"Maps to","Mapped from","1970-01-01","2099-12-31",
"HOSPICE",2000001709,"mimiciv_vis_discharge_location","Visit","Visit",,"HOSPICE","1970-01-01","2099-12-31",,8546,"Maps to","Mapped from","1970-01-01","2099-12-31",
"OTHER FACILITY",2000001710,"mimiciv_vis_discharge_location","Visit","Visit",,"OTHER FACILITY","1970-01-01","2099-12-31",,3040792,"Maps to","Mapped from","1970-01-01","2099-12-31",
"PSYCH FACILITY",2000001711,"mimiciv_vis_discharge_location","Visit","Visit",,"PSYCH FACILITY","1970-01-01","2099-12-31",,8971,"Maps to","Mapped from","1970-01-01","2099-12-31",
"REHAB",2000001712,"mimiciv_vis_discharge_location","Visit","Visit",,"REHAB","1970-01-01","2099-12-31",,38004285,"Maps to","Mapped from","1970-01-01","2099-12-31",
"SKILLED NURSING FACILITY",2000001713,"mimiciv_vis_discharge_location","Visit","Visit",,"SKILLED NURSING FACILITY","1970-01-01","2099-12-31",,8863,"Maps to","Mapped from","1970-01-01","2099-12-31",
"AMBULATORY OBSERVATION",2000001801,"mimiciv_vis_admission_type","Visit","Visit",,"AMBULATORY OBSERVATION","1970-01-01","2099-12-31",,38004207,"Maps to","Mapped from","1970-01-01","2099-12-31",
"DIRECT EMER.",2000001802,"mimiciv_vis_admission_type","Visit","Visit",,"DIRECT EMER.","1970-01-01","2099-12-31",,8870,"Maps to","Mapped from","1970-01-01","2099-12-31",
"DIRECT OBSERVATION",2000001803,"mimiciv_vis_admission_type","Visit","Visit",,"DIRECT OBSERVATION","1970-01-01","2099-12-31",,581385,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ELECTIVE",2000001804,"mimiciv_vis_admission_type","Visit","Visit",,"ELECTIVE","1970-01-01","2099-12-31",,9201,"Maps to","Mapped from","1970-01-01","2099-12-31",
"EU OBSERVATION",2000001805,"mimiciv_vis_admission_type","Visit","Visit",,"EU OBSERVATION","1970-01-01","2099-12-31",,581385,"Maps to","Mapped from","1970-01-01","2099-12-31",
"EW EMER.",2000001806,"mimiciv_vis_admission_type","Visit","Visit",,"EW EMER.","1970-01-01","2099-12-31",,8870,"Maps to","Mapped from","1970-01-01","2099-12-31",
"OBSERVATION ADMIT",2000001807,"mimiciv_vis_admission_type","Visit","Visit",,"OBSERVATION ADMIT","1970-01-01","2099-12-31",,581385,"Maps to","Mapped from","1970-01-01","2099-12-31",
"SURGICAL SAME DAY ADMISSION",2000001808,"mimiciv_vis_admission_type","Visit","Visit",,"SURGICAL SAME DAY ADMISSION","1970-01-01","2099-12-31",,8883,"Maps to","Mapped from","1970-01-01","2099-12-31",
"URGENT",2000001809,"mimiciv_vis_admission_type","Visit","Visit",,"URGENT","1970-01-01","2099-12-31",,262,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dental - for dental/jaw related admissions",2000001850,"mimiciv_vis_service","Observation","Location",,"DENT","1970-01-01","2099-12-31",,4148512,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ear, nose, and throat - conditions primarily affecting these areas",2000001851,"mimiciv_vis_service","Observation","Location",,"ENT","1970-01-01","2099-12-31",,4148991,"Maps to","Mapped from","1970-01-01","2099-12-31",
"EYE",2000001852,"mimiciv_vis_service","Observation","Location",,"EYE","1970-01-01","2099-12-31",,4148516,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Genitourinary - reproductive organs/urinary system",2000001853,"mimiciv_vis_service","Observation","Location",,"GU","1970-01-01","2099-12-31",,4148504,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Gynecological - female reproductive systems and breasts",2000001854,"mimiciv_vis_service","Observation","Location",,"GYN","1970-01-01","2099-12-31",,4150072,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Medical - general service for internal medicine",2000001855,"mimiciv_vis_service","Observation","Location",,"MED","1970-01-01","2099-12-31",,4147091,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Obstetrics - conerned with childbirth and the care of women giving birth",2000001856,"mimiciv_vis_service","Observation","Location",,"OBS","1970-01-01","2099-12-31",,4148986,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Orthopaedic medicine - non-surgical, relating to musculoskeletal system",2000001857,"mimiciv_vis_service","Observation","Location",,"ORTHO","1970-01-01","2099-12-31",,4150083,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Psychiatric - mental disorders relating to mood, behaviour, cognition, or perceptions",2000001858,"mimiciv_vis_service","Observation","Location",,"PSYCH","1970-01-01","2099-12-31",,4150077,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Trauma - injury or damage caused by physical harm from an external source",2000001859,"mimiciv_vis_service","Observation","Location",,"TRAUM","1970-01-01","2099-12-31",,4148517,"Maps to","Mapped from","1970-01-01","2099-12-31",
"CMED",2000001860,"mimiciv_vis_service","Visit","Visit",,"CMED",1970-01-01,2099-12-31,,4149946,"Maps to","Mapped from",1970-01-01,2099-12-31,
"SURG",2000001861,"mimiciv_vis_service","Visit","Visit",,"SURG",1970-01-01,2099-12-31,,4150080,"Maps to","Mapped from",1970-01-01,2099-12-31,
"OMED",2000001862,"mimiciv_vis_service","Visit","Visit",,"OMED",1970-01-01,2099-12-31,,4150083,"Maps to","Mapped from",1970-01-01,2099-12-31,
"CSURG",2000001863,"mimiciv_vis_service","Observation","Location",,"CSURG",1970-01-01,2099-12-31,,4148511,"Maps to","Mapped from",1970-01-01,2099-12-31,
"NMED",2000001864,"mimiciv_vis_service","Visit","Visit",,"NMED",1970-01-01,2099-12-31,,4150070,"Maps to","Mapped from",1970-01-01,2099-12-31,
"VSURG",2000001865,"mimiciv_vis_service","Visit","Visit",,"VSURG",1970-01-01,2099-12-31,,4150086,"Maps to","Mapped from",1970-01-01,2099-12-31,
"PSURG",2000001866,"mimiciv_vis_service","Visit","Visit",,"PSURG",1970-01-01,2099-12-31,,4150085,"Maps to","Mapped from",1970-01-01,2099-12-31,
"TSURG",2000001867,"mimiciv_vis_service","Observation","Location",,"TSURG",1970-01-01,2099-12-31,,4148989,"Maps to","Mapped from",1970-01-01,2099-12-31,
"NBB",2000001868,"mimiciv_vis_service","Observation","Location",,"NBB",1970-01-01,2099-12-31,,4160140,"Maps to","Mapped from",1970-01-01,2099-12-31,
