concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Anderson (gastric),2000051034,mimiciv_outputevents,Measurement,Clinical Observation,,226569,1970-01-01,2099-12-31,,43533729,Maps to,Mapped from,1970-01-01,2099-12-31,
Jackson Pratt #1,2000051035,mimiciv_outputevents,Measurement,Clinical Observation,,226599,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Drainage Bag,2000051036,mimiciv_outputevents,Measurement,Clinical Observation,,227701,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Wound Vac #1,2000051037,mimiciv_outputevents,Measurement,Clinical Observation,,226613,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
JP Medial,2000051038,mimiciv_outputevents,Measurement,Clinical Observation,,226597,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
JP Lateral,2000051039,mimiciv_outputevents,Measurement,Clinical Observation,,226598,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Jackson Pratt #2,2000051040,mimiciv_outputevents,Measurement,Clinical Observation,,226600,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Pigtail #1,2000051041,mimiciv_outputevents,Measurement,Clinical Observation,,226619,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Cerebral Ventricular #1,2000051042,mimiciv_outputevents,Measurement,Clinical Observation,,226606,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Jackson Pratt #3,2000051043,mimiciv_outputevents,Measurement,Clinical Observation,,226601,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
PACU Drains,2000051044,mimiciv_outputevents,Measurement,Clinical Observation,,226628,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Wound Vac #2,2000051045,mimiciv_outputevents,Measurement,Clinical Observation,,226614,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Jackson Pratt #4,2000051046,mimiciv_outputevents,Measurement,Clinical Observation,,226602,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Pigtail #2,2000051047,mimiciv_outputevents,Measurement,Clinical Observation,,226620,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Cerebral Ventricular #2,2000051048,mimiciv_outputevents,Measurement,Clinical Observation,,226607,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Penrose #1,2000051049,mimiciv_outputevents,Measurement,Clinical Observation,,226623,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Cerebral Subdural #1,2000051050,mimiciv_outputevents,Measurement,Clinical Observation,,226608,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Cerebral Subdural #2,2000051051,mimiciv_outputevents,Measurement,Clinical Observation,,226609,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Penrose #2,2000051052,mimiciv_outputevents,Measurement,Clinical Observation,,226624,1970-01-01,2099-12-31,,3006376,Maps to,Mapped from,1970-01-01,2099-12-31,
Foley,2000051053,mimiciv_outputevents,Measurement,Clinical Observation,,226559,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
Void,2000051054,mimiciv_outputevents,Measurement,Clinical Observation,,226560,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
OR Urine,2000051055,mimiciv_outputevents,Measurement,Clinical Observation,,226627,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
Pre-Admission,2000051056,mimiciv_outputevents,Measurement,Clinical Observation,,226633,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
Condom Cath,2000051057,mimiciv_outputevents,Measurement,Clinical Observation,,226561,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
Suprapubic,2000051058,mimiciv_outputevents,Measurement,Clinical Observation,,226563,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
Ileoconduit,2000051059,mimiciv_outputevents,Measurement,Clinical Observation,,226584,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
PACU Urine,2000051060,mimiciv_outputevents,Measurement,Clinical Observation,,226631,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
Cath Lab,2000051061,mimiciv_outputevents,Measurement,Clinical Observation,,226632,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
R Nephrostomy,2000051062,mimiciv_outputevents,Measurement,Clinical Observation,,226564,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
L Nephrostomy,2000051063,mimiciv_outputevents,Measurement,Clinical Observation,,226565,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
Straight Cath,2000051064,mimiciv_outputevents,Measurement,Clinical Observation,,226567,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
R Ureteral Stent,2000051065,mimiciv_outputevents,Measurement,Clinical Observation,,226557,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
L Ureteral Stent,2000051066,mimiciv_outputevents,Measurement,Clinical Observation,,226558,1970-01-01,2099-12-31,,3014315,Maps to,Mapped from,1970-01-01,2099-12-31,
GU Irrigant/Urine Volume Out,2000051067,mimiciv_outputevents,Measurement,Clinical Observation,,227489,1970-01-01,2099-12-31,,"36308083 ",Maps to,Mapped from,1970-01-01,2099-12-31,
GU Irrigant Volume In,2000051068,mimiciv_outputevents,Measurement,Clinical Observation,,227488,1970-01-01,2099-12-31,,36308083,Maps to,Mapped from,1970-01-01,2099-12-31,
