concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
PL,2000002032,mimiciv_drug_route,Route,Qualifier Value,,PL,1970-01-01,2099-12-31,,4156707,Maps to,Mapped from,1970-01-01,2099-12-31,
IV,2000002033,mimiciv_drug_route,Route,Qualifier Value,,IV,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
IV DRIP,2000002034,mimiciv_drug_route,Route,Qualifier Value,,IV DRIP,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
IVPCA,2000002035,mimiciv_drug_route,Route,Qualifier Value,,IVPCA,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
PB,2000002036,mimiciv_drug_route,Route,Qualifier Value,,PB,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
IV BOLUS,2000002037,mimiciv_drug_route,Route,Qualifier Value,,IV BOLUS,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
DWELL,2000002038,mimiciv_drug_route,Route,Qualifier Value,,DWELL,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
IJ,2000002039,mimiciv_drug_route,Route,Qualifier Value,,IJ,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
LOCK,2000002040,mimiciv_drug_route,Route,Qualifier Value,,LOCK,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
IVS,2000002041,mimiciv_drug_route,Route,Qualifier Value,,IVS,1970-01-01,2099-12-31,,4112421,Maps to,Mapped from,1970-01-01,2099-12-31,
INTRAPERICARDIAL,2000002042,mimiciv_drug_route,Route,Qualifier Value,,INTRAPERICARDIAL,1970-01-01,2099-12-31,,4222259,Maps to,Mapped from,1970-01-01,2099-12-31,
NU,2000002043,mimiciv_drug_route,Route,Qualifier Value,,NU,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
BOTH EYES,2000002044,mimiciv_drug_route,Route,Qualifier Value,,BOTH EYES,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
OU,2000002045,mimiciv_drug_route,Route,Qualifier Value,,OU,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
LEFT EYE,2000002046,mimiciv_drug_route,Route,Qualifier Value,,LEFT EYE,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
RIGHT EYE,2000002047,mimiciv_drug_route,Route,Qualifier Value,,RIGHT EYE,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
OS,2000002048,mimiciv_drug_route,Route,Qualifier Value,,OS,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
OD,2000002049,mimiciv_drug_route,Route,Qualifier Value,,OD,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
IO,2000002050,mimiciv_drug_route,Route,Qualifier Value,,IO,1970-01-01,2099-12-31,,4157760,Maps to,Mapped from,1970-01-01,2099-12-31,
IP,2000002051,mimiciv_drug_route,Route,Qualifier Value,,IP,1970-01-01,2099-12-31,,4243022,Maps to,Mapped from,1970-01-01,2099-12-31,
VG,2000002052,mimiciv_drug_route,Route,Qualifier Value,,VG,1970-01-01,2099-12-31,,4136280,Maps to,Mapped from,1970-01-01,2099-12-31,
IT,2000002053,mimiciv_drug_route,Route,Qualifier Value,,IT,1970-01-01,2099-12-31,,4217202,Maps to,Mapped from,1970-01-01,2099-12-31,
LUMBAR PLEXUS,2000002054,mimiciv_drug_route,Route,Qualifier Value,,LUMBAR PLEXUS,1970-01-01,2099-12-31,,4217202,Maps to,Mapped from,1970-01-01,2099-12-31,
VT,2000002055,mimiciv_drug_route,Route,Qualifier Value,,VT,1970-01-01,2099-12-31,,4217202,Maps to,Mapped from,1970-01-01,2099-12-31,
AD,2000002056,mimiciv_drug_route,Route,Qualifier Value,,AD,1970-01-01,2099-12-31,,4023156,Maps to,Mapped from,1970-01-01,2099-12-31,
RIGHT EAR,2000002057,mimiciv_drug_route,Route,Qualifier Value,,RIGHT EAR,1970-01-01,2099-12-31,,4023156,Maps to,Mapped from,1970-01-01,2099-12-31,
AU,2000002058,mimiciv_drug_route,Route,Qualifier Value,,AU,1970-01-01,2099-12-31,,4023156,Maps to,Mapped from,1970-01-01,2099-12-31,
LEFT EAR,2000002059,mimiciv_drug_route,Route,Qualifier Value,,LEFT EAR,1970-01-01,2099-12-31,,4023156,Maps to,Mapped from,1970-01-01,2099-12-31,
BOTH EARS,2000002060,mimiciv_drug_route,Route,Qualifier Value,,BOTH EARS,1970-01-01,2099-12-31,,4023156,Maps to,Mapped from,1970-01-01,2099-12-31,
AS,2000002061,mimiciv_drug_route,Route,Qualifier Value,,AS,1970-01-01,2099-12-31,,4023156,Maps to,Mapped from,1970-01-01,2099-12-31,
IVT,2000002062,mimiciv_drug_route,Route,Qualifier Value,,IVT,1970-01-01,2099-12-31,,4224886,Maps to,Mapped from,1970-01-01,2099-12-31,
IC,2000002063,mimiciv_drug_route,Route,Qualifier Value,,IC,1970-01-01,2099-12-31,,4224886,Maps to,Mapped from,1970-01-01,2099-12-31,
BU,2000002064,mimiciv_drug_route,Route,Qualifier Value,,BU,1970-01-01,2099-12-31,,4181897,Maps to,Mapped from,1970-01-01,2099-12-31,
BUCCAL,2000002065,mimiciv_drug_route,Route,Qualifier Value,,BUCCAL,1970-01-01,2099-12-31,,4181897,Maps to,Mapped from,1970-01-01,2099-12-31,
SC,2000002066,mimiciv_drug_route,Route,Qualifier Value,,SC,1970-01-01,2099-12-31,,4139962,Maps to,Mapped from,1970-01-01,2099-12-31,
ID,2000002067,mimiciv_drug_route,Route,Qualifier Value,,ID,1970-01-01,2099-12-31,,4139962,Maps to,Mapped from,1970-01-01,2099-12-31,
SUBCUT,2000002068,mimiciv_drug_route,Route,Qualifier Value,,SUBCUT,1970-01-01,2099-12-31,,4139962,Maps to,Mapped from,1970-01-01,2099-12-31,
SCPCA,2000002069,mimiciv_drug_route,Route,Qualifier Value,,SCPCA,1970-01-01,2099-12-31,,4139962,Maps to,Mapped from,1970-01-01,2099-12-31,
SCPUMP,2000002070,mimiciv_drug_route,Route,Qualifier Value,,SCPUMP,1970-01-01,2099-12-31,,4139962,Maps to,Mapped from,1970-01-01,2099-12-31,
TP,2000002071,mimiciv_drug_route,Route,Qualifier Value,,TP,1970-01-01,2099-12-31,,4231622,Maps to,Mapped from,1970-01-01,2099-12-31,
IR,2000002072,mimiciv_drug_route,Route,Qualifier Value,,IR,1970-01-01,2099-12-31,,4231622,Maps to,Mapped from,1970-01-01,2099-12-31,
IRR,2000002073,mimiciv_drug_route,Route,Qualifier Value,,IRR,1970-01-01,2099-12-31,,4231622,Maps to,Mapped from,1970-01-01,2099-12-31,
TT,2000002074,mimiciv_drug_route,Route,Qualifier Value,,TT,1970-01-01,2099-12-31,,4231622,Maps to,Mapped from,1970-01-01,2099-12-31,
EX-VIVO,2000002075,mimiciv_drug_route,Route,Qualifier Value,,EX-VIVO,1970-01-01,2099-12-31,,4231622,Maps to,Mapped from,1970-01-01,2099-12-31,
IA,2000002076,mimiciv_drug_route,Route,Qualifier Value,,IA,1970-01-01,2099-12-31,,4006860,Maps to,Mapped from,1970-01-01,2099-12-31,
ET,2000002077,mimiciv_drug_route,Route,Qualifier Value,,ET,1970-01-01,2099-12-31,,4186832,Maps to,Mapped from,1970-01-01,2099-12-31,
TD,2000002078,mimiciv_drug_route,Route,Qualifier Value,,TD,1970-01-01,2099-12-31,,4262099,Maps to,Mapped from,1970-01-01,2099-12-31,
