concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Acute Major Eye Infections,2000020012,mimiciv_obs_drgcodes,Observation,MS-DRG,,Acute Major Eye Infections,1970-01-01,2099-12-31,,4134613,Maps to,Mapped from,1970-01-01,2099-12-31,
Acute Myocardial Infarction,2000020013,mimiciv_obs_drgcodes,Observation,MS-DRG,,Acute Myocardial Infarction,1970-01-01,2099-12-31,,312327,Maps to,Mapped from,1970-01-01,2099-12-31,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",2000020014,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",1970-01-01,2099-12-31,,38001109,Maps to,Mapped from,1970-01-01,2099-12-31,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",2000020015,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",1970-01-01,2099-12-31,,38001108,Maps to,Mapped from,1970-01-01,2099-12-31,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",2000020016,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",1970-01-01,2099-12-31,,38001110,Maps to,Mapped from,1970-01-01,2099-12-31,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",2000020017,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",1970-01-01,2099-12-31,,38001112,Maps to,Mapped from,1970-01-01,2099-12-31,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",2000020018,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",1970-01-01,2099-12-31,,38001111,Maps to,Mapped from,1970-01-01,2099-12-31,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",2000020019,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",1970-01-01,2099-12-31,,38001113,Maps to,Mapped from,1970-01-01,2099-12-31,
Acute & Subacute Endocarditis,2000020020,mimiciv_obs_drgcodes,Observation,MS-DRG,,Acute & Subacute Endocarditis,1970-01-01,2099-12-31,,4108805,Maps to,Mapped from,1970-01-01,2099-12-31,
ACUTE & SUBACUTE ENDOCARDITIS,2000020021,mimiciv_obs_drgcodes,Observation,MS-DRG,,ACUTE & SUBACUTE ENDOCARDITIS,1970-01-01,2099-12-31,,38001118,Maps to,Mapped from,1970-01-01,2099-12-31,
ACUTE & SUBACUTE ENDOCARDITIS W CC,2000020022,mimiciv_obs_drgcodes,Observation,MS-DRG,,ACUTE & SUBACUTE ENDOCARDITIS W CC,1970-01-01,2099-12-31,,38001117,Maps to,Mapped from,1970-01-01,2099-12-31,
ACUTE & SUBACUTE ENDOCARDITIS W MCC,2000020023,mimiciv_obs_drgcodes,Observation,MS-DRG,,ACUTE & SUBACUTE ENDOCARDITIS W MCC,1970-01-01,2099-12-31,,38001116,Maps to,Mapped from,1970-01-01,2099-12-31,
ADMIT FOR RENAL DIALYSIS,2000020024,mimiciv_obs_drgcodes,Observation,MS-DRG,,ADMIT FOR RENAL DIALYSIS,1970-01-01,2099-12-31,,38001423,Maps to,Mapped from,1970-01-01,2099-12-31,
ADRENAL & PITUITARY PROCEDURES W CC/MCC,2000020025,mimiciv_obs_drgcodes,Observation,MS-DRG,,ADRENAL & PITUITARY PROCEDURES W CC/MCC,1970-01-01,2099-12-31,,38001370,Maps to,Mapped from,1970-01-01,2099-12-31,
ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,2000020026,mimiciv_obs_drgcodes,Observation,MS-DRG,,ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,,38001371,Maps to,Mapped from,1970-01-01,2099-12-31,
"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",2000020027,mimiciv_obs_drgcodes,Observation,MS-DRG,,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1970-01-01,2099-12-31,,38001334,Maps to,Mapped from,1970-01-01,2099-12-31,
"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",2000020028,mimiciv_obs_drgcodes,Observation,MS-DRG,,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1970-01-01,2099-12-31,,38001333,Maps to,Mapped from,1970-01-01,2099-12-31,
AICD GENERATOR PROCEDURES,2000020029,mimiciv_obs_drgcodes,Observation,MS-DRG,,AICD GENERATOR PROCEDURES,1970-01-01,2099-12-31,,38001085,Maps to,Mapped from,1970-01-01,2099-12-31,
AICD LEAD PROCEDURES,2000020030,mimiciv_obs_drgcodes,Observation,MS-DRG,,AICD LEAD PROCEDURES,1970-01-01,2099-12-31,,38001107,Maps to,Mapped from,1970-01-01,2099-12-31,
"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",2000020031,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",1970-01-01,2099-12-31,,38001575,Maps to,Mapped from,1970-01-01,2099-12-31,
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,2000020032,mimiciv_obs_drgcodes,Observation,MS-DRG,,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,1970-01-01,2099-12-31,,38001577,Maps to,Mapped from,1970-01-01,2099-12-31,
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,2000020033,mimiciv_obs_drgcodes,Observation,MS-DRG,,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,1970-01-01,2099-12-31,,38001578,Maps to,Mapped from,1970-01-01,2099-12-31,
Alcoholic Liver Disease,2000020034,mimiciv_obs_drgcodes,Observation,MS-DRG,,Alcoholic Liver Disease,1970-01-01,2099-12-31,,201612,Maps to,Mapped from,1970-01-01,2099-12-31,
Allergic Reactions,2000020035,mimiciv_obs_drgcodes,Observation,MS-DRG,,Allergic Reactions,1970-01-01,2099-12-31,,40589905,Maps to,Mapped from,1970-01-01,2099-12-31,
ALLERGIC REACTIONS W MCC,2000020036,mimiciv_obs_drgcodes,Observation,MS-DRG,,ALLERGIC REACTIONS W MCC,1970-01-01,2099-12-31,,38001590,Maps to,Mapped from,1970-01-01,2099-12-31,
ALLERGIC REACTIONS W/O MCC,2000020037,mimiciv_obs_drgcodes,Observation,MS-DRG,,ALLERGIC REACTIONS W/O MCC,1970-01-01,2099-12-31,,38001591,Maps to,Mapped from,1970-01-01,2099-12-31,
ALLOGENEIC BONE MARROW TRANSPLANT,2000020038,mimiciv_obs_drgcodes,Observation,MS-DRG,,ALLOGENEIC BONE MARROW TRANSPLANT,1970-01-01,2099-12-31,,38000900,Maps to,Mapped from,1970-01-01,2099-12-31,
AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,2000020039,mimiciv_obs_drgcodes,Observation,MS-DRG,,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,1970-01-01,2099-12-31,,38001080,Maps to,Mapped from,1970-01-01,2099-12-31,
AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,2000020040,mimiciv_obs_drgcodes,Observation,MS-DRG,,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,1970-01-01,2099-12-31,,38001079,Maps to,Mapped from,1970-01-01,2099-12-31,
AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB & TOE,2000020041,mimiciv_obs_drgcodes,Observation,MS-DRG,,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB & TOE,1970-01-01,2099-12-31,,38001081,Maps to,Mapped from,1970-01-01,2099-12-31,
AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,2000020042,mimiciv_obs_drgcodes,Observation,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,1970-01-01,2099-12-31,,38001264,Maps to,Mapped from,1970-01-01,2099-12-31,
AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,2000020043,mimiciv_obs_drgcodes,Observation,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,1970-01-01,2099-12-31,,38001263,Maps to,Mapped from,1970-01-01,2099-12-31,
AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,2000020044,mimiciv_obs_drgcodes,Observation,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,1970-01-01,2099-12-31,,38001265,Maps to,Mapped from,1970-01-01,2099-12-31,
AMPUTATION FOR MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE DISORDERS,2000020045,mimiciv_obs_drgcodes,Observation,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE DISORDERS,1970-01-01,2099-12-31,,38001265,Maps to,Mapped from,1970-01-01,2099-12-31,
"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",2000020046,mimiciv_obs_drgcodes,Observation,MS-DRG,,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",1970-01-01,2099-12-31,,38001373,Maps to,Mapped from,1970-01-01,2099-12-31,
"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",2000020047,mimiciv_obs_drgcodes,Observation,MS-DRG,,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",1970-01-01,2099-12-31,,38001372,Maps to,Mapped from,1970-01-01,2099-12-31,
"ANAL & STOMAL PROCEDURES WITH COMPLICATIONS, COMORBIDITIES",2000020048,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ANAL & STOMAL PROCEDURES WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001166,Maps to,Mapped from,1970-01-01,2099-12-31,
"ANAL & STOMAL PROCEDURES WITHOUT COMPLICATIONS, COMORBIDITIES",2000020049,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ANAL & STOMAL PROCEDURES WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001168,Maps to,Mapped from,1970-01-01,2099-12-31,
ANAL & STOMAL PROCEDURES W MCC,2000020050,mimiciv_obs_drgcodes,Observation,MS-DRG,,ANAL & STOMAL PROCEDURES W MCC,1970-01-01,2099-12-31,,38001166,Maps to,Mapped from,1970-01-01,2099-12-31,
ANAL & STOMAL PROCEDURES W/O CC/MCC,2000020051,mimiciv_obs_drgcodes,Observation,MS-DRG,,ANAL & STOMAL PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,,38001168,Maps to,Mapped from,1970-01-01,2099-12-31,
ANGINA PECTORIS,2000020052,mimiciv_obs_drgcodes,Observation,MS-DRG,,ANGINA PECTORIS,1970-01-01,2099-12-31,,38001139,Maps to,Mapped from,1970-01-01,2099-12-31,
Angina Pectoris & Coronary Atherosclerosis,2000020053,mimiciv_obs_drgcodes,Observation,MS-DRG,,Angina Pectoris & Coronary Atherosclerosis,1970-01-01,2099-12-31,,38001139,Maps to,Mapped from,1970-01-01,2099-12-31,
Appendectomy,2000020054,mimiciv_obs_drgcodes,Observation,MS-DRG,,Appendectomy,1970-01-01,2099-12-31,,80146002,Maps to,Mapped from,1970-01-01,2099-12-31,
APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,2000020055,mimiciv_obs_drgcodes,Observation,MS-DRG,,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,1970-01-01,2099-12-31,,38001158,Maps to,Mapped from,1970-01-01,2099-12-31,
APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC,2000020056,mimiciv_obs_drgcodes,Observation,MS-DRG,,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC,1970-01-01,2099-12-31,,38001157,Maps to,Mapped from,1970-01-01,2099-12-31,
"APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",2000020057,mimiciv_obs_drgcodes,Observation,MS-DRG,,"APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001157,Maps to,Mapped from,1970-01-01,2099-12-31,
"APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",2000020058,mimiciv_obs_drgcodes,Observation,MS-DRG,,"APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001160,Maps to,Mapped from,1970-01-01,2099-12-31,
APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC,2000020059,mimiciv_obs_drgcodes,Observation,MS-DRG,,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC,1970-01-01,2099-12-31,,38001160,Maps to,Mapped from,1970-01-01,2099-12-31,
APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,2000020060,mimiciv_obs_drgcodes,Observation,MS-DRG,,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,1970-01-01,2099-12-31,,38001162,Maps to,Mapped from,1970-01-01,2099-12-31,
Asthma,2000020061,mimiciv_obs_drgcodes,Observation,MS-DRG,,Asthma,1970-01-01,2099-12-31,,45877009,Maps to,Mapped from,1970-01-01,2099-12-31,
"ATHEROSCLEROSIS WITH COMPLICATIONS, COMORBIDITIES",2000020062,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ATHEROSCLEROSIS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001130,Maps to,Mapped from,1970-01-01,2099-12-31,
ATHEROSCLEROSIS W MCC,2000020063,mimiciv_obs_drgcodes,Observation,MS-DRG,,ATHEROSCLEROSIS W MCC,1970-01-01,2099-12-31,,38001130,Maps to,Mapped from,1970-01-01,2099-12-31,
ATHEROSCLEROSIS W/O MCC,2000020064,mimiciv_obs_drgcodes,Observation,MS-DRG,,ATHEROSCLEROSIS W/O MCC,1970-01-01,2099-12-31,,38001131,Maps to,Mapped from,1970-01-01,2099-12-31,
AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,2000020065,mimiciv_obs_drgcodes,Observation,MS-DRG,,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,1970-01-01,2099-12-31,,43125851,Maps to,Mapped from,1970-01-01,2099-12-31,
BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITH COMPLICATIONS AND COMORBIDITIES,2000020066,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITH COMPLICATIONS AND COMORBIDITIES,1970-01-01,2099-12-31,,38001279,Maps to,Mapped from,1970-01-01,2099-12-31,
BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT COMPLICATIONS AND COMORBIDITIES,2000020067,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT COMPLICATIONS AND COMORBIDITIES,1970-01-01,2099-12-31,,38001280,Maps to,Mapped from,1970-01-01,2099-12-31,
BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM,2000020068,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM,1970-01-01,2099-12-31,,38001279,Maps to,Mapped from,1970-01-01,2099-12-31,
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,2000020069,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,1970-01-01,2099-12-31,,38001280,Maps to,Mapped from,1970-01-01,2099-12-31,
Bacterial & Tuberculous Infections of Nervous System,2000020070,mimiciv_obs_drgcodes,Observation,MS-DRG,,Bacterial & Tuberculous Infections of Nervous System,1970-01-01,2099-12-31,,38000969,Maps to,Mapped from,1970-01-01,2099-12-31,
BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM,2000020071,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM,1970-01-01,2099-12-31,,38000969,Maps to,Mapped from,1970-01-01,2099-12-31,
BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC,2000020072,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC,1970-01-01,2099-12-31,,38000968,Maps to,Mapped from,1970-01-01,2099-12-31,
BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC,2000020073,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC,1970-01-01,2099-12-31,,38000967,Maps to,Mapped from,1970-01-01,2099-12-31,
BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W/O CC/MCC,2000020074,mimiciv_obs_drgcodes,Observation,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W/O CC/MCC,1970-01-01,2099-12-31,,38000969,Maps to,Mapped from,1970-01-01,2099-12-31,
BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY,2000020075,mimiciv_obs_drgcodes,Observation,MS-DRG,,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY,1970-01-01,2099-12-31,,38001251,Maps to,Mapped from,1970-01-01,2099-12-31,
BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,2000020076,mimiciv_obs_drgcodes,Observation,MS-DRG,,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,1970-01-01,2099-12-31,,38001250,Maps to,Mapped from,1970-01-01,2099-12-31,
BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,2000020077,mimiciv_obs_drgcodes,Observation,MS-DRG,,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,1970-01-01,2099-12-31,,38001251,Maps to,Mapped from,1970-01-01,2099-12-31,
"BILIARY TACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITH COMPLICATIONS, COMORBIDITIES",2000020078,mimiciv_obs_drgcodes,Observation,MS-DRG,,"BILIARY TACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001209,Maps to,Mapped from,1970-01-01,2099-12-31,
"BILIARY TRACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITHOUT COMPLICATIONS, COMORBIDITIES",2000020079,mimiciv_obs_drgcodes,Observation,MS-DRG,,"BILIARY TRACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001211,Maps to,Mapped from,1970-01-01,2099-12-31,
BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC,2000020080,mimiciv_obs_drgcodes,Observation,MS-DRG,,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC,1970-01-01,2099-12-31,,38001210,Maps to,Mapped from,1970-01-01,2099-12-31,
BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,2000020081,mimiciv_obs_drgcodes,Observation,MS-DRG,,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,1970-01-01,2099-12-31,,38001209,Maps to,Mapped from,1970-01-01,2099-12-31,
BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W/O CC/MCC,2000020082,mimiciv_obs_drgcodes,Observation,MS-DRG,,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W/O CC/MCC,1970-01-01,2099-12-31,,38001211,Maps to,Mapped from,1970-01-01,2099-12-31,
BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE,2000020083,mimiciv_obs_drgcodes,Observation,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE,1970-01-01,2099-12-31,,38001268,Maps to,Mapped from,1970-01-01,2099-12-31,
BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,2000020084,mimiciv_obs_drgcodes,Observation,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,1970-01-01,2099-12-31,,38001267,Maps to,Mapped from,1970-01-01,2099-12-31,
BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,2000020085,mimiciv_obs_drgcodes,Observation,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,1970-01-01,2099-12-31,,38001266,Maps to,Mapped from,1970-01-01,2099-12-31,
BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,2000020086,mimiciv_obs_drgcodes,Observation,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,1970-01-01,2099-12-31,,38001268,Maps to,Mapped from,1970-01-01,2099-12-31,
BONE DISEASES & ARTHROPATHIES W MCC,2000020087,mimiciv_obs_drgcodes,Observation,MS-DRG,,BONE DISEASES & ARTHROPATHIES W MCC,1970-01-01,2099-12-31,,38001327,Maps to,Mapped from,1970-01-01,2099-12-31,
BONE DISEASES & ARTHROPATHIES W/O MCC,2000020088,mimiciv_obs_drgcodes,Observation,MS-DRG,,BONE DISEASES & ARTHROPATHIES W/O MCC,1970-01-01,2099-12-31,,38001328,Maps to,Mapped from,1970-01-01,2099-12-31,
"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",2000020089,mimiciv_obs_drgcodes,Observation,MS-DRG,,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1970-01-01,2099-12-31,,38001352,Maps to,Mapped from,1970-01-01,2099-12-31,
"BRONCHITIS & ASTHMA AGE >17 WITH COMPLICATIONS, COMORBIDITIES",2000020090,mimiciv_obs_drgcodes,Observation,MS-DRG,,"BRONCHITIS & ASTHMA AGE >17 WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001048,Maps to,Mapped from,1970-01-01,2099-12-31,
"BRONCHITIS & ASTHMA AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",2000020091,mimiciv_obs_drgcodes,Observation,MS-DRG,,"BRONCHITIS & ASTHMA AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001049,Maps to,Mapped from,1970-01-01,2099-12-31,
